year,month,latitude,longitude,admin_name,excellent_sentiment,good_sentiment,negative_sentiment,neutral_sentiment
2020,12,52.67440926,1.107016667,Norfolk,80.35,9.65,6.94,3.06
2020,12,55.68323636,-4.736736364,North Ayrshire,82.71,7.29,1.12,8.88
2020,12,53.5532625,-0.107425,North East Lincolnshire,80.61,9.39,1,9
2020,12,55.84690526,-3.967689474,North Lanarkshire,79.23,10.77,1.53,8.47
2020,12,53.57768571,-0.644621429,North Lincolnshire,78.26,11.74,0.63,9.37
2020,12,51.40061538,-2.798376923,North Somerset,82.74,7.26,1.58,8.42
2020,12,55.0259625,-1.474825,North Tyneside,82.77,7.23,3.75,6.25
2020,12,54.12231333,-1.309256667,North Yorkshire,78.39,11.61,6.23,3.77
2020,12,52.29424643,-0.792964286,Northamptonshire,80.48,9.52,1.43,8.57
2020,12,55.15079,-1.732905,Northumberland,82.31,7.69,3.75,6.25
2020,12,52.95825,-1.17325,Nottingham,81.78,8.22,0.92,9.08
2020,12,53.06355476,-1.107161905,Nottinghamshire,79.1,10.9,5.3,4.7
2020,12,53.53538,-2.12168,Oldham,78.72,11.28,1.29,8.71
2020,12,58.981,-2.96,Orkney Islands,78.95,11.05,3.78,6.22
2020,12,51.74759714,-1.27488,Oxfordshire,82.7,7.3,3.58,6.42
2020,12,51.7541875,-4.9396625,Pembrokeshire,82.77,7.23,2.36,7.64
2020,12,56.451075,-3.514775,Perth and Kinross,78.67,11.33,5.77,4.23
2020,12,50.38364,-4.11648,Plymouth,78.93,11.07,2.17,7.83
2020,12,50.726975,-1.9848,Poole,79.33,10.67,1.24,8.76
2020,12,50.82606667,-1.0744,Portsmouth,79.58,10.42,0.78,9.22
2020,12,52.24998333,-3.424783333,Powys,80.4,9.6,3.58,6.42
2020,12,51.4597,-0.995566667,Reading,82.51,7.49,5.23,4.77
2020,12,51.5705,0.06015,Redbridge,82.27,7.73,5.68,4.32
2020,12,54.5653,-1.059163636,Redcar and Cleveland,78.52,11.48,4.66,5.34
2020,12,55.85837,-4.51079,Renfrewshire,81.57,8.43,3.27,6.73
2020,12,51.62219167,-3.4239375,Rhondda Cynon Taff,81.13,8.87,2.68,7.32
2020,12,51.46445,-0.30745,Richmond upon Thames,81.37,8.63,5.88,4.12
2020,12,53.6072,-2.154542857,Rochdale,78.93,11.07,3.08,6.92
2020,12,53.4392,-1.312393333,Rotherham,79.26,10.74,6.87,3.13
2020,12,52.63025,-0.72775,Rutland,79.71,10.29,2.73,7.27
2020,12,53.49658889,-2.363588889,Salford,79.88,10.12,5.72,4.28
2020,12,52.4992,-2.009775,Sandwell,81.67,8.33,0.68,9.32
2020,12,55.62052222,-2.676055556,"Scottish Borders, The",80.24,9.76,5.53,4.47
2020,12,53.52422,-3.00157,Sefton,81.64,8.36,5.71,4.29
2020,12,53.39685714,-1.485642857,Sheffield,78.02,11.98,4.36,5.64
2020,12,60.155,-1.145,Shetland Islands,82.73,7.27,6.98,3.02
2020,12,52.68353478,-2.706543478,Shropshire,79.15,10.85,3.01,6.99
2020,12,51.49675,-0.55605,Slough,79.1,10.9,0.68,9.32
2020,12,52.42352222,-1.732688889,Solihull,82.16,7.84,0.81,9.19
2020,12,51.080875,-2.8844625,Somerset,78.61,11.39,6.84,3.16
2020,12,55.44415,-4.672216667,South Ayrshire,79.33,10.67,0.76,9.24
2020,12,51.5312,-2.485092857,South Gloucestershire,78.96,11.04,1.08,8.92
2020,12,55.74473846,-4.002261538,South Lanarkshire,78.21,11.79,2.46,7.54
2020,12,54.95444,-1.47962,South Tyneside,80.6,9.4,2.1,7.9
2020,12,50.9,-1.4,Southampton,79.6,10.4,6.04,3.96
2020,12,51.5419,0.755933333,Southend-on-Sea,78.54,11.46,0.59,9.41
2020,12,53.46109,-2.71413,St. Helens,80.7,9.3,4.15,5.85
2020,12,52.81114043,-2.033102128,Staffordshire,78.3,11.7,0.65,9.35
2020,12,56.13984286,-3.972257143,Stirling,78.76,11.24,4.9,5.1
2020,12,53.39133333,-2.133744444,Stockport,80.96,9.04,6.55,3.45
2020,12,54.56015,-1.310725,Stockton-on-Tees,81.46,8.54,2.23,7.77
2020,12,53.0156,-2.16074,Stoke-on-Trent,83,7,5.32,4.68
2020,12,52.23130556,1.116736111,Suffolk,81.02,8.98,4.49,5.51
2020,12,54.88501429,-1.449128571,Sunderland,79.73,10.27,4.73,5.27
2020,12,51.29146092,-0.427617241,Surrey,80.99,9.01,2.62,7.38
2020,12,51.36614,-0.19064,Sutton,80.1,9.9,3.86,6.14
2020,12,51.63607273,-4.003781818,Swansea,82.28,7.72,6.83,3.17
2020,12,51.57133333,-1.761166667,Swindon,79,11,3.63,6.37
2020,12,53.47818571,-2.087014286,Tameside,81.76,8.24,0.69,9.31
2020,12,52.68716667,-2.465811111,Telford and Wrekin,78.69,11.31,2.3,7.7
2020,12,51.4951,0.330514286,Thurrock,80.7,9.3,6.87,3.13
2020,12,50.47,-3.53,Torbay,82.21,7.79,1.56,8.44
2020,12,51.69511429,-3.035214286,Torfaen,81.69,8.31,3.79,6.21
2020,12,51.5159,-0.0606,Tower Hamlets,80.78,9.22,5.76,4.24
2020,12,53.421,-2.360366667,Trafford,78.25,11.75,2.45,7.55
2020,12,51.42071111,-3.341977778,"Vale of Glamorgan, The",82.43,7.57,1.97,8.03
2020,12,53.66297222,-1.394683333,Wakefield,80.88,9.12,1.98,8.02
2020,12,52.60443,-1.96842,Walsall,81.48,8.52,2.03,7.97
2020,12,51.59386667,0.000166667,Waltham Forest,82.96,7.04,2.38,7.62
2020,12,51.4492,-0.17225,Wandsworth,80.61,9.39,4.64,5.36
2020,12,53.407925,-2.5846125,Warrington,78.28,11.72,5.64,4.36
2020,12,52.35788,-1.554836,Warwickshire,79.4,10.6,4.69,5.31
2020,12,51.42730833,-1.2708,West Berkshire,80.18,9.82,2.33,7.67
2020,12,55.95195714,-4.510085714,West Dunbartonshire,78.51,11.49,5.8,4.2
2020,12,55.8906,-3.59928,West Lothian,82.59,7.41,6.13,3.87
2020,12,50.90101224,-0.465836735,West Sussex,78.74,11.26,2.3,7.7
2020,12,53.51954667,-2.586386667,Wigan,81.04,8.96,3.59,6.41
2020,12,51.32301724,-1.982255172,Wiltshire,81.77,8.23,2.01,7.99
2020,12,51.46113,-0.64631,Windsor and Maidenhead,80.22,9.78,1.95,8.05
2020,12,53.38508571,-3.065042857,Wirral,80.51,9.49,1.01,8.99
2020,12,51.4305,-0.894166667,Wokingham,80.21,9.79,4.81,5.19
2020,12,52.59348,-2.11376,Wolverhampton,80.41,9.59,1.25,8.75
2020,12,52.2454875,-2.134854167,Worcestershire,81.54,8.46,4.4,5.6
2020,12,53.03311111,-3.026888889,Wrexham,81.69,8.31,3.24,6.76
2020,12,53.97185833,-1.081066667,York,81.16,8.84,3.65,6.35
,12,,,,79.03,10.97,6.73,3.27
