Date,Accessories_count,Entertainment_count,Gaming,Kids,Mens,Phone_and_GPS,Womens
19-12-2015,333,8,98,26,72,51,78
22-11-2015,249,33,6,80,3,42,85
08-10-2016,288,19,46,36,74,35,78
10-06-2017,278,2,27,33,73,83,60
04-07-2020,410,70,87,63,46,94,50
05-11-2016,350,75,65,90,26,17,77
12-06-2015,290,9,2,87,50,72,70
12-04-2018,191,24,97,5,13,1,51
14-09-2019,189,5,8,68,27,67,14
03-01-2016,200,4,55,8,2,39,92
10-03-2018,252,55,10,68,70,22,27
30-08-2020,316,93,18,75,62,31,37
08-05-2020,345,91,62,20,55,70,47
01-05-2018,228,26,17,39,35,57,54
11-01-2018,369,94,77,48,38,73,39
30-06-2017,286,51,0,74,7,71,83
02-09-2016,209,0,45,38,84,3,39
01-10-2020,187,53,13,43,0,74,4
13-03-2019,289,48,99,24,5,75,38
17-02-2020,247,36,23,91,93,2,2
03-07-2017,370,87,49,94,76,42,22
25-11-2020,206,18,50,0,7,53,78
11-11-2020,306,82,78,47,92,0,7
30-05-2018,314,99,65,79,1,46,24
31-10-2018,292,29,54,98,23,47,41
07-01-2020,472,84,74,71,76,77,90
14-08-2016,378,89,69,5,86,55,74
18-05-2020,230,41,51,14,69,41,14
12-03-2019,306,61,26,85,46,87,1
03-10-2018,322,63,50,85,60,41,23
01-11-2019,278,31,73,26,59,51,38
17-09-2015,378,75,19,92,80,65,47
07-10-2017,320,35,84,45,40,59,57
08-04-2019,326,80,92,73,1,52,28
24-03-2017,196,30,2,82,11,7,64
30-06-2017,189,0,24,72,9,48,36
28-09-2019,366,45,18,72,68,79,84
24-08-2018,368,92,67,43,79,22,65
04-11-2016,352,67,77,83,92,7,26
08-12-2015,220,13,16,6,13,78,94
18-03-2019,300,53,78,17,53,78,21
29-03-2015,234,50,24,19,52,24,65
19-08-2019,273,29,37,87,12,74,34
17-03-2020,300,1,54,10,99,63,73
13-09-2018,335,14,17,71,74,61,98
20-05-2015,386,87,22,97,47,77,56
13-08-2015,310,38,19,29,98,28,98
19-07-2020,239,50,98,9,52,23,7
29-06-2016,338,22,47,75,71,92,31
25-03-2017,327,90,71,43,13,69,41
07-12-2017,265,21,27,55,73,81,8
08-04-2017,225,2,1,52,53,96,21
01-04-2020,382,88,5,57,42,95,95
02-03-2015,211,2,92,55,45,2,15
20-09-2016,355,34,35,92,78,22,94
20-11-2018,385,87,49,48,47,94,60
11-04-2015,266,53,8,32,38,90,45
17-08-2017,318,89,85,22,60,52,10
16-12-2017,290,54,4,17,52,74,89
04-05-2018,286,25,17,92,10,61,81
29-06-2015,324,62,20,75,87,12,68
06-04-2015,271,16,64,6,83,38,64
12-06-2018,252,7,34,75,61,74,1
20-02-2017,353,85,88,29,9,43,99
29-10-2018,295,24,7,98,44,97,25
15-09-2018,254,57,11,22,13,87,64
02-09-2019,249,60,74,18,47,36,14
28-01-2019,270,37,18,30,48,64,73
25-06-2015,296,72,40,42,33,62,47
24-09-2020,390,25,76,76,69,49,95
08-07-2015,321,93,16,13,66,82,51
08-08-2017,348,47,27,79,39,80,76
04-08-2019,210,84,63,32,4,19,8
31-08-2020,189,46,6,13,46,46,32
16-12-2020,257,33,26,44,58,1,95
11-05-2020,325,6,97,78,17,53,74
20-07-2019,313,94,50,19,64,29,57
10-04-2020,306,19,15,32,96,95,49
30-11-2018,312,44,91,92,30,9,46
25-01-2015,324,69,62,84,8,59,42
20-12-2018,274,47,52,17,46,87,25
16-10-2020,374,76,61,55,53,34,95
13-07-2016,303,79,48,14,1,75,86
20-04-2018,302,12,53,5,85,81,66
07-11-2020,360,85,65,93,52,24,41
10-07-2016,343,19,39,29,99,86,71
23-07-2015,209,79,32,27,0,55,16
12-11-2020,276,47,42,87,22,63,15
09-11-2020,453,62,94,56,80,71,90
16-11-2016,209,35,5,30,38,94,7
20-05-2017,295,45,89,2,81,67,11
03-02-2017,306,3,75,5,95,74,54
06-11-2015,341,31,14,84,85,71,56
22-07-2016,236,75,43,33,2,9,74
02-10-2020,425,88,97,34,73,78,55
15-06-2016,331,95,8,45,39,52,92
24-08-2018,118,50,8,2,1,29,28
05-04-2015,274,90,76,64,35,9,0
22-01-2019,274,45,55,29,70,34,41
17-04-2016,398,82,20,93,93,94,16
31-01-2016,280,18,49,97,26,80,10
18-04-2016,230,80,18,24,44,20,44
26-02-2020,377,85,50,54,75,23,90
07-12-2018,302,67,14,58,47,51,65
30-10-2018,269,19,45,79,12,73,41
18-06-2018,330,98,0,37,41,70,84
20-04-2019,329,27,71,50,61,63,57
27-11-2018,307,20,40,80,36,37,94
24-06-2018,395,64,80,90,73,73,15
14-08-2019,265,56,50,30,59,54,16
23-07-2018,283,47,97,58,25,31,25
19-11-2017,306,41,8,58,69,32,98
18-12-2018,206,26,9,54,23,21,73
12-04-2016,372,1,72,61,94,65,79
03-09-2017,344,65,32,43,34,82,88
27-09-2020,385,4,96,34,90,80,81
14-08-2015,367,14,70,92,32,65,94
30-04-2015,198,51,64,8,0,64,11
07-08-2015,287,44,29,8,18,89,99
22-11-2015,258,4,44,8,45,72,85
30-06-2017,174,69,4,63,6,27,5
16-01-2018,259,84,47,0,0,53,75
25-12-2020,235,4,68,22,25,90,26
12-05-2015,293,96,46,31,88,6,26
20-06-2020,248,71,20,70,47,20,20
27-01-2017,345,90,42,72,20,41,80
04-12-2015,352,62,24,28,82,87,69
15-01-2018,378,85,61,14,96,97,25
02-08-2018,388,79,60,53,54,82,60
01-01-2020,396,98,46,92,78,57,25
02-08-2020,239,53,97,36,0,30,23
04-10-2016,375,28,17,54,99,86,91
21-06-2018,187,4,38,24,10,80,31
21-12-2016,325,74,78,48,68,50,7
05-10-2017,362,50,96,69,21,52,74
09-07-2019,242,20,9,53,88,53,19
30-07-2015,281,33,86,19,79,56,8
23-08-2019,277,28,65,80,45,1,58
31-03-2017,232,91,14,2,20,81,24
01-06-2017,420,90,68,77,4,94,87
03-10-2019,232,73,52,24,23,2,58
15-02-2016,275,26,68,70,33,65,13
25-09-2016,322,23,47,84,97,55,16
27-01-2018,231,74,43,53,9,28,24
09-12-2015,314,87,74,17,90,17,29
03-10-2018,311,72,23,31,72,36,77
18-05-2020,376,93,15,76,62,40,90
13-04-2019,261,21,91,8,30,46,65
22-07-2017,147,3,47,45,14,1,37
19-07-2019,169,18,0,36,29,81,5
17-08-2016,477,88,39,95,82,93,80
23-01-2018,466,96,34,79,95,86,76
14-08-2020,254,1,80,37,83,4,49
11-11-2017,309,22,46,92,46,91,12
20-09-2016,396,18,88,67,90,71,62
11-10-2020,266,69,26,83,11,53,24
13-07-2020,318,12,74,60,84,38,50
18-09-2018,315,54,6,92,86,73,4
17-06-2020,248,40,96,81,1,17,13
24-08-2017,326,63,57,34,71,72,29
18-01-2020,256,1,23,26,81,87,38
29-12-2015,384,84,61,46,76,99,18
16-01-2017,435,71,98,55,90,28,93
07-06-2019,372,77,49,87,38,97,24
25-06-2017,311,65,78,53,29,38,48
25-06-2017,269,50,14,51,29,36,89
26-01-2015,296,61,31,19,84,44,57
04-12-2016,321,6,25,90,58,76,66
11-11-2020,284,69,61,65,40,49,0
27-03-2017,279,92,58,0,34,42,53
04-03-2018,315,70,87,14,49,78,17
21-02-2016,364,78,38,83,61,16,88
07-08-2015,258,67,35,34,56,60,6
10-08-2017,202,14,70,2,18,66,32
29-07-2020,241,48,74,1,78,13,27
15-08-2019,204,21,31,54,66,25,7
27-12-2016,276,22,33,54,2,85,80
10-08-2016,212,39,7,63,6,74,23
01-03-2018,291,19,4,98,38,60,72
31-07-2016,364,95,10,37,67,84,71
10-02-2019,278,22,91,29,15,30,91
14-11-2017,426,85,82,96,13,70,80
27-05-2016,324,95,10,89,66,55,9
16-09-2016,339,89,69,56,68,12,45
13-04-2017,346,34,46,89,88,82,7
08-02-2019,338,27,94,12,88,50,67
21-07-2019,475,84,29,99,81,98,84
05-04-2017,230,0,36,22,87,80,5
16-07-2015,148,36,14,38,7,53,0
05-07-2017,297,50,26,29,75,87,30
31-08-2018,364,58,55,82,69,76,24
26-11-2016,229,29,58,1,84,46,11
31-08-2016,372,83,8,95,69,88,29
12-01-2015,390,76,46,91,95,38,44
14-07-2016,253,4,90,33,16,27,83
03-01-2016,301,2,37,59,38,87,78
20-03-2015,242,14,59,60,6,37,66
14-07-2017,171,22,25,12,43,39,30
01-03-2020,252,17,34,14,94,58,35
08-10-2019,116,18,6,16,46,18,12
03-06-2019,258,1,42,63,46,23,83
07-01-2017,392,72,73,22,97,79,49
29-02-2020,344,89,76,67,39,4,69
03-11-2016,292,25,80,27,92,9,59
17-11-2015,368,33,47,95,29,75,89
29-11-2017,368,55,96,24,45,96,52
06-03-2018,297,95,47,38,74,16,27
17-02-2020,319,92,52,30,57,39,49
21-07-2015,271,14,74,4,57,85,37
10-10-2019,409,15,99,96,62,85,52
19-04-2016,297,16,58,63,12,51,97
08-10-2016,233,87,4,65,0,44,33
26-11-2015,393,15,63,53,80,92,90
23-04-2020,283,74,93,7,79,27,3
27-07-2018,292,90,57,31,21,10,83
23-12-2020,359,99,52,16,85,89,18
02-04-2019,311,18,44,75,66,96,12
08-03-2018,260,37,16,49,5,94,59
26-01-2020,400,90,2,75,44,91,98
23-06-2019,301,9,86,89,17,49,51
17-03-2018,434,73,29,83,81,75,93
08-12-2018,265,75,46,50,58,36,0
29-10-2017,240,28,2,48,81,49,32
28-07-2018,265,44,22,81,3,59,56
29-01-2019,387,81,80,70,94,32,30
16-09-2019,300,78,75,5,52,5,85
17-01-2017,224,20,8,75,87,17,17
24-03-2017,156,63,25,9,20,36,3
28-10-2020,408,73,22,93,85,65,70
10-05-2018,325,65,58,41,58,99,4
07-06-2016,128,61,18,8,12,19,10
08-01-2015,285,30,69,12,41,74,59
30-04-2016,259,72,23,80,5,30,49
19-06-2017,213,24,12,30,82,3,62
28-11-2019,441,75,99,23,81,66,97
16-02-2015,314,44,82,96,30,7,55
20-11-2020,252,20,40,40,92,24,36
12-09-2015,303,98,26,42,32,52,53
15-03-2019,207,56,2,37,28,66,18
08-06-2018,468,82,88,50,88,70,90
11-11-2019,297,22,59,93,40,71,12
15-01-2015,185,20,12,12,60,75,6
05-03-2015,266,0,43,85,72,52,14
13-05-2016,351,57,78,69,72,68,7
06-04-2017,344,50,74,26,57,38,99
09-03-2017,302,16,85,54,12,98,37
18-11-2018,173,10,24,41,37,1,60
25-09-2020,279,3,14,92,73,51,46
16-05-2017,225,41,27,62,2,60,33
29-08-2020,255,54,24,0,23,85,69
22-06-2020,311,88,99,69,0,11,44
25-06-2016,423,69,50,75,77,97,55
11-07-2019,325,14,59,70,82,34,66
08-09-2015,277,15,88,21,73,56,24
28-02-2020,392,48,80,87,74,88,15
17-09-2018,283,55,10,76,4,83,55
24-06-2020,216,51,22,25,23,22,73
21-06-2017,283,31,24,84,37,24,83
09-02-2015,396,90,42,54,91,31,88
06-09-2015,401,78,5,96,35,90,97
31-03-2019,338,48,18,26,71,88,87
24-09-2017,291,95,55,26,51,11,53
09-01-2016,173,10,13,12,32,42,64
06-03-2017,126,10,24,4,25,49,14
19-07-2018,316,76,4,53,18,97,68
02-01-2017,248,33,54,38,19,79,25
07-12-2016,286,21,47,24,50,47,97
22-06-2017,256,10,46,97,97,5,1
17-03-2016,278,24,59,60,44,17,74
18-02-2018,283,85,54,19,72,28,25
12-06-2019,203,5,38,56,80,2,22
29-11-2018,250,18,42,69,33,80,8
16-10-2016,372,90,71,34,54,45,78
28-10-2019,283,76,3,7,8,97,92
18-01-2017,236,40,21,56,49,36,34
21-07-2020,434,69,84,71,69,67,74
02-03-2016,314,69,71,27,44,56,47
24-01-2018,342,60,98,22,27,80,55
06-03-2020,420,87,66,35,89,79,64
24-08-2015,313,21,54,75,70,72,21
30-04-2019,328,49,57,12,64,49,97
09-05-2015,290,91,26,41,46,60,26
24-12-2018,389,91,50,67,51,36,94
09-12-2017,277,86,53,49,13,38,38
08-12-2020,167,12,88,15,15,14,23
25-05-2018,175,12,47,11,27,51,27
02-11-2019,295,73,82,20,15,50,55
13-05-2019,299,64,0,46,97,22,70
15-10-2017,235,7,60,54,49,49,16
28-06-2020,229,5,37,15,29,77,66
28-05-2019,372,81,3,79,82,85,42
23-05-2018,382,83,72,63,19,85,60
18-05-2020,299,39,89,50,1,33,87
13-12-2020,428,89,58,72,81,97,31
28-08-2016,264,29,19,99,19,48,50
04-01-2015,149,51,6,2,60,15,15
09-05-2018,337,46,93,91,71,18,18
03-09-2017,243,64,69,16,47,19,28
22-09-2016,318,65,98,88,59,3,5
28-01-2019,403,71,77,19,46,99,91
27-08-2018,231,20,63,71,53,10,14
12-06-2019,178,34,17,43,38,24,22
20-01-2017,332,18,78,74,64,72,26
09-08-2019,322,14,67,64,28,90,59
15-09-2018,319,95,24,11,91,4,94
02-08-2019,417,93,0,96,88,65,75
06-10-2018,264,65,29,16,66,68,20
24-06-2019,357,88,23,91,71,71,13
08-05-2020,307,11,10,97,30,90,69
25-03-2018,317,39,97,37,48,54,42
14-12-2015,303,16,15,67,66,62,77
04-05-2020,317,17,73,70,85,18,54
09-06-2016,225,20,23,39,29,57,57
25-08-2019,203,95,19,29,24,11,25
23-12-2016,293,68,60,81,5,64,15
04-07-2015,417,99,47,53,41,93,84
07-01-2019,259,48,4,30,72,31,74
30-07-2017,275,28,27,95,67,33,25
10-10-2016,386,67,86,89,71,29,44
24-11-2016,225,86,51,21,15,46,6
19-03-2015,384,55,98,40,32,66,93
23-12-2015,270,24,64,7,27,57,91
13-08-2018,184,78,36,37,0,33,0
11-05-2020,221,32,68,2,16,90,13
08-03-2020,240,17,31,54,9,32,97
22-11-2020,210,86,18,40,19,9,38
04-07-2016,349,88,72,59,14,36,80
22-05-2018,384,70,74,60,68,22,90
23-09-2019,250,89,57,28,1,15,60
22-08-2015,313,63,69,58,30,49,44
23-02-2019,281,80,20,27,29,84,41
25-06-2015,310,18,75,96,10,91,20
05-07-2019,305,40,74,29,59,88,15
27-12-2017,359,84,74,36,41,75,49
30-04-2019,408,69,60,65,71,61,82
05-05-2015,281,50,73,21,42,84,11
12-01-2015,281,34,79,49,51,59,9
10-06-2018,307,29,14,52,87,51,74
02-01-2019,263,36,63,28,22,82,32
16-05-2016,370,45,65,44,44,74,98
13-01-2019,290,26,67,68,53,37,39
04-11-2019,183,11,33,40,62,17,20
04-07-2020,295,70,98,24,77,21,5
04-01-2018,344,55,94,26,48,36,85
28-07-2020,205,33,33,36,7,92,4
09-01-2015,217,4,32,38,93,29,21
19-08-2019,299,28,72,47,0,80,72
25-06-2020,222,64,11,42,35,45,25
16-02-2019,347,34,48,63,67,88,47
06-03-2018,244,32,82,24,49,32,25
20-12-2018,464,99,89,58,89,36,93
28-10-2019,420,84,85,86,63,61,41
12-03-2015,290,12,91,59,92,29,7
26-04-2017,199,7,3,90,45,9,45
02-11-2019,326,64,93,6,7,59,97
20-08-2016,300,14,65,77,94,5,45
19-12-2016,294,85,79,67,42,19,2
03-09-2017,311,14,74,56,49,40,78
25-03-2019,287,41,86,28,40,87,5
23-09-2020,417,99,97,3,92,85,41
16-06-2016,255,34,11,62,66,16,66
10-11-2020,265,28,1,89,63,77,7
21-12-2016,201,22,90,29,19,24,17
29-01-2016,201,74,6,9,25,28,59
06-11-2015,335,51,47,78,74,23,62
09-12-2017,340,85,24,96,39,77,19
28-02-2017,332,15,39,67,94,69,48
23-11-2017,319,31,53,63,13,94,65
20-03-2016,291,72,70,62,29,48,10
09-12-2018,369,39,47,46,96,90,51
29-06-2018,331,37,81,17,47,97,52
09-08-2016,276,60,23,96,13,82,2
08-09-2020,228,35,44,51,39,56,3
24-09-2020,246,52,19,22,95,41,17
05-12-2020,439,84,97,79,55,74,50
20-10-2015,453,94,72,12,90,90,95
22-10-2020,224,31,15,87,27,45,19
10-01-2019,316,30,74,90,39,21,62
10-06-2016,289,8,84,2,63,80,52
18-04-2015,216,27,34,3,5,97,50
20-11-2020,256,10,62,55,50,22,57
08-12-2017,135,18,15,43,32,26,1
17-10-2018,262,27,3,62,71,43,56
16-05-2020,367,79,62,68,26,61,71
24-09-2015,267,41,62,26,72,35,31
04-11-2020,285,13,60,43,87,75,7
10-07-2016,363,92,35,89,92,6,49
02-08-2018,288,6,27,39,99,40,77
27-04-2020,242,88,12,19,34,84,5
30-05-2019,272,13,45,70,53,47,44
18-12-2017,256,42,26,12,68,94,14
20-01-2020,268,60,39,39,4,38,88
23-06-2020,346,19,63,72,42,88,62
03-10-2020,208,54,97,32,0,19,6
04-08-2018,252,36,13,15,76,56,56
09-01-2018,369,53,62,88,65,83,18
15-04-2020,350,87,59,39,84,13,68
12-09-2015,294,61,98,12,31,10,82
16-04-2020,325,48,72,66,74,39,26
08-10-2020,371,65,86,12,21,89,98
30-05-2020,270,86,21,8,50,38,67
17-09-2020,294,81,8,52,48,83,22
05-06-2018,297,46,43,63,83,46,16
25-08-2017,167,4,61,1,15,80,6
12-02-2020,254,72,11,49,34,79,9
17-02-2020,373,79,71,60,45,36,82
13-01-2020,313,20,58,58,38,73,66
06-12-2018,399,77,96,90,13,38,85
28-12-2015,399,95,70,77,62,66,29
08-08-2018,386,60,66,74,82,26,78
19-12-2015,292,62,64,59,37,68,2
27-01-2019,322,80,82,46,72,0,42
07-09-2016,228,60,19,18,51,47,33
19-05-2019,306,35,2,47,84,99,39
03-07-2015,358,19,52,21,96,84,86
04-05-2020,233,34,70,33,69,4,23
14-06-2016,257,40,12,20,67,40,78
24-12-2020,329,75,56,54,80,26,38
18-07-2015,251,78,23,25,17,26,82
15-12-2017,394,63,71,26,90,68,76
08-04-2019,232,19,2,21,26,73,91
16-05-2020,202,33,3,48,50,34,34
21-03-2019,303,30,22,85,6,72,88
03-11-2019,332,34,39,73,49,60,77
22-03-2015,255,9,67,12,62,98,7
16-12-2020,365,86,64,81,71,13,50
11-05-2020,298,64,41,29,43,34,87
24-02-2020,251,83,17,57,37,54,3
19-07-2016,152,20,65,39,10,16,2
07-02-2016,277,97,43,84,11,13,29
25-02-2018,322,47,53,91,28,53,50
26-12-2018,376,76,87,39,22,73,79
29-07-2017,222,26,25,86,12,55,18
31-08-2018,326,80,91,23,22,64,46
02-03-2016,305,61,51,64,15,92,22
09-04-2016,349,95,50,41,3,67,93
17-05-2015,244,58,69,33,73,2,9
15-02-2017,298,31,87,11,93,22,54
12-07-2016,174,65,11,6,29,12,51
05-06-2019,232,4,49,43,92,13,31
01-07-2018,324,72,2,61,36,97,56
18-01-2019,169,42,38,4,32,37,16
23-04-2018,326,74,70,38,89,46,9
10-04-2019,339,99,36,30,74,7,93
22-05-2016,303,25,59,57,57,23,82
02-10-2015,198,8,65,6,7,46,66
05-07-2015,312,14,68,85,29,67,49
07-04-2016,145,4,42,27,50,11,11
21-12-2019,215,29,36,12,22,19,97
11-11-2020,388,36,69,62,68,83,70
15-07-2019,284,49,58,62,8,19,88
24-02-2017,375,87,54,40,42,58,94
20-10-2018,300,43,35,58,24,84,56
14-11-2015,319,46,88,8,54,65,58
18-05-2016,264,94,26,69,13,58,4
20-08-2015,249,19,89,59,14,12,56
12-11-2018,339,43,55,95,45,60,41
27-02-2015,251,57,53,25,60,47,9
21-08-2018,262,88,52,54,31,24,13
10-02-2016,392,50,46,71,83,90,52
21-05-2017,417,43,71,64,77,96,66
06-12-2016,354,60,62,20,49,89,74
25-03-2020,246,51,14,71,24,53,33
16-08-2020,232,21,21,64,36,16,74
15-08-2017,285,1,50,78,40,34,82
15-12-2015,279,79,47,6,16,62,69
14-08-2018,231,91,71,34,8,15,12
13-05-2019,167,24,55,12,66,4,6
11-09-2016,391,96,24,84,71,97,19
03-06-2016,368,83,92,9,35,53,96
21-11-2019,413,84,77,39,98,80,35
01-11-2018,228,58,13,36,86,0,35
04-06-2017,355,44,35,75,85,89,27
22-12-2016,342,57,74,78,6,48,79
31-03-2015,208,50,65,25,24,23,21
06-04-2017,295,94,13,24,57,34,73
11-10-2020,311,28,92,73,32,48,38
15-01-2017,321,65,33,24,25,88,86
23-01-2020,219,44,66,11,70,1,27
16-06-2019,430,69,85,50,65,84,77
01-04-2019,397,65,50,89,75,72,46
12-09-2015,415,92,63,42,73,47,98
01-12-2015,219,32,39,12,11,52,73
14-12-2020,191,6,56,33,16,0,80
29-07-2015,223,22,27,90,45,36,3
03-11-2015,311,93,42,2,32,56,86
07-06-2017,386,41,49,79,73,79,65
05-12-2019,317,94,80,54,27,54,8
24-07-2017,472,57,65,98,66,98,88
13-06-2016,212,23,18,54,30,77,10
19-05-2017,247,3,45,63,28,59,49
07-01-2018,244,15,60,28,73,46,22
22-12-2020,254,82,21,4,97,11,39
02-01-2015,266,11,65,30,57,62,41
22-01-2015,174,25,24,28,8,68,21
06-06-2015,394,97,44,79,71,87,16
11-04-2017,334,88,4,97,23,33,89
10-02-2018,352,90,85,62,35,52,28
23-12-2017,249,81,42,27,83,9,7
12-01-2017,286,3,88,52,32,31,80
10-05-2016,273,48,41,32,4,74,74
01-12-2017,204,23,45,41,40,20,35
24-10-2019,324,34,77,30,39,61,83
30-06-2018,349,73,89,97,36,23,31
29-04-2020,268,63,74,31,3,10,87
12-04-2020,347,14,97,62,49,34,91
22-01-2020,193,42,17,14,55,8,57
13-06-2016,352,3,84,83,88,85,9
16-08-2018,299,20,79,36,72,25,67
12-01-2015,298,90,70,19,55,9,55
14-01-2018,271,81,20,25,50,32,63
01-10-2017,249,26,40,11,87,82,3
29-05-2017,348,38,15,88,38,84,85
04-05-2017,293,92,67,21,9,9,95
29-11-2020,323,83,78,35,81,44,2
08-10-2015,231,9,7,83,60,50,22
23-12-2015,388,73,64,46,27,90,88
24-07-2020,298,27,40,58,78,32,63
29-09-2015,299,75,92,18,3,31,80
25-09-2017,342,40,44,67,58,50,83
29-03-2019,289,58,12,55,92,72,0
25-08-2019,283,43,21,43,11,95,70
29-11-2015,325,59,53,65,91,22,35
01-02-2015,300,69,48,41,27,56,59
08-12-2019,250,57,10,56,49,72,6
11-10-2019,219,6,44,22,52,69,26
05-03-2015,336,13,93,37,23,91,79
12-08-2016,262,11,22,95,30,24,80
14-05-2019,420,78,47,81,90,54,70
22-07-2019,393,24,84,84,76,51,74
02-12-2016,397,67,92,91,25,23,99
03-05-2017,413,60,93,53,57,62,88
01-10-2017,325,42,71,12,95,56,49
20-05-2019,193,3,19,21,0,84,66
29-07-2019,404,89,74,94,47,37,63
17-01-2015,294,33,84,34,51,91,1
02-01-2018,338,88,13,66,75,75,21
23-11-2019,252,4,1,82,67,97,1
06-12-2019,238,40,28,43,70,19,38
30-10-2017,459,99,78,93,70,94,25
08-09-2017,294,31,22,61,29,85,66
01-05-2019,395,85,79,79,21,51,80
26-08-2020,261,41,76,23,48,24,49
29-11-2018,273,23,62,58,14,75,41
04-06-2016,243,7,17,68,9,43,99
16-03-2020,253,84,62,64,32,3,8
25-09-2019,245,62,35,19,57,34,38
04-07-2020,342,7,30,96,96,56,57
04-09-2019,226,27,34,67,65,14,19
16-12-2016,227,41,60,5,6,40,75
10-01-2015,293,60,53,48,28,61,43
02-02-2016,303,56,93,22,2,47,83
23-05-2019,275,97,58,62,26,20,12
06-11-2017,406,51,82,89,65,76,43
13-04-2016,233,15,37,50,82,9,40
17-08-2020,234,14,46,43,93,10,28
17-08-2016,146,0,60,17,17,39,13
06-07-2016,128,1,8,73,13,12,21
23-12-2016,278,14,55,73,1,58,77
27-05-2020,352,29,43,93,12,88,87
28-08-2020,429,89,79,38,52,80,91
25-11-2015,310,93,63,75,66,3,10
10-05-2020,247,25,10,58,36,99,19
28-07-2019,373,96,57,31,90,48,51
12-01-2016,157,33,10,1,41,69,3
21-01-2015,229,28,28,3,57,74,39
04-11-2017,210,40,41,0,41,45,43
19-06-2019,362,81,36,15,95,82,53
15-04-2019,342,83,28,67,1,70,93
01-12-2020,275,58,27,28,18,85,59
02-06-2018,324,36,74,25,46,62,81
11-08-2018,264,57,57,39,35,71,5
13-02-2015,276,51,46,25,28,38,88
11-07-2015,241,0,83,13,37,65,43
18-12-2016,354,98,8,96,40,29,83
11-10-2017,182,26,69,46,1,2,38
23-05-2018,257,82,2,91,2,41,39
08-09-2019,250,25,72,63,2,43,45
20-09-2015,395,89,76,59,57,33,81
06-05-2017,342,36,22,84,98,61,41
11-08-2018,282,38,32,32,95,50,35
07-03-2018,422,75,80,45,88,50,84
30-07-2019,259,62,1,70,46,37,43
24-11-2018,353,76,77,14,20,67,99
06-04-2020,378,81,37,57,44,62,97
20-04-2016,305,50,83,33,69,51,19
19-01-2019,426,31,43,65,96,92,99
04-01-2016,313,60,46,16,66,90,35
19-09-2020,320,77,95,31,76,9,32
07-07-2016,352,79,51,67,5,57,93
09-12-2018,269,95,28,3,68,6,69
20-06-2020,371,99,26,47,74,49,76
18-08-2015,336,87,47,76,75,37,14
15-11-2018,352,72,74,31,95,20,60
01-11-2017,240,12,98,13,97,18,2
10-09-2016,277,70,57,43,29,8,70
26-03-2018,294,89,2,53,28,25,97
25-02-2020,238,52,29,41,34,11,71
22-12-2016,396,87,60,73,54,30,92
24-05-2018,364,26,65,68,75,67,63
25-12-2015,448,96,27,91,87,82,65
02-04-2018,286,81,98,46,2,0,59
13-01-2018,315,77,41,45,6,72,74
10-01-2019,335,84,27,64,75,8,77
30-12-2016,164,9,46,29,32,48,0
15-07-2016,245,56,60,0,34,92,3
30-09-2019,408,94,94,56,2,75,87
21-12-2017,440,72,89,77,87,73,42
01-04-2020,368,81,85,86,6,43,67
11-12-2020,286,90,17,12,82,49,36
25-06-2017,320,7,88,65,24,59,77
20-09-2015,306,58,77,24,3,88,56
24-01-2020,335,40,87,39,51,49,69
02-12-2016,227,62,51,38,11,25,40
29-03-2016,265,52,8,2,76,72,55
20-10-2016,354,29,80,98,17,40,90
04-07-2019,178,21,51,33,26,43,4
28-02-2018,265,5,68,71,20,37,64
12-06-2015,354,54,95,6,79,73,47
20-03-2019,352,82,9,37,84,86,54
28-06-2018,171,33,1,35,40,27,35
15-06-2017,223,61,38,55,23,39,7
12-08-2015,357,70,66,59,65,78,19
28-04-2019,493,83,70,94,60,91,95
28-05-2018,352,68,80,69,42,70,23
07-12-2015,379,73,80,18,85,46,77
30-08-2020,367,74,62,62,37,61,71
14-10-2016,460,33,96,89,87,91,64
09-11-2019,135,11,0,67,1,16,40
08-06-2016,369,91,87,40,23,85,43
27-07-2016,283,93,79,5,7,1,98
12-10-2016,168,15,26,17,31,20,59
03-08-2016,238,35,70,76,4,21,32
20-05-2017,354,42,85,99,43,5,80
21-11-2015,342,34,18,79,80,91,40
30-08-2015,204,32,94,2,16,53,7
18-10-2019,141,48,70,8,12,3,0
17-01-2015,255,82,38,36,27,28,44
05-09-2020,238,22,5,32,74,72,33
29-06-2017,258,91,27,25,4,42,69
13-02-2019,360,91,88,46,90,27,18
29-12-2018,307,68,90,38,13,4,94
17-10-2015,363,65,48,34,52,99,65
03-02-2016,342,54,32,68,64,65,59
17-05-2019,358,98,82,72,23,35,48
15-01-2020,310,36,75,58,35,8,98
27-01-2017,265,57,90,13,1,73,31
17-11-2020,342,59,59,67,55,37,65
05-01-2016,342,51,45,46,86,97,17
15-10-2015,267,61,34,17,92,19,44
24-02-2015,389,48,99,74,72,66,30
09-08-2020,345,67,2,55,70,69,82
07-08-2017,282,85,48,68,17,38,26
02-08-2020,307,44,88,15,30,94,36
13-11-2017,329,94,38,56,27,18,96
16-09-2020,303,1,72,72,52,37,69
23-10-2018,263,97,0,45,39,57,25
10-05-2017,489,97,38,92,86,89,87
22-02-2016,301,62,38,59,53,22,67
07-07-2017,270,84,1,84,4,88,9
20-02-2016,146,17,15,71,15,7,21
06-05-2019,298,76,6,66,70,41,39
22-06-2016,312,0,10,92,38,95,77
04-12-2016,252,55,10,17,39,85,46
