Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
LMT,"Global Metal Cutting Tools Market 2020 Report Reviews on Key Manufacturers, Regional markets, Application and Segmentation by 2026",https://www.marketwatch.com/press-release/global-metal-cutting-tools-market-2020-report-reviews-on-key-manufacturers-regional-markets-application-and-segmentation-by-2026-2021-03-09,2021-03-10T04:50:00.0000000Z,"LMT, ZCCCT, YG-1, Shanghai Tool, Korloy, Union Tool, Tiangong, Guhring, Harbin No.1 Tool, Tivoly, Ceratizit, Hitachi, Feidadrills, Chengdu Chengliang, BIG Kaiser, Addison, Hanjiang, +0000 Tools, Xiamen Golden Erge, AHNO, Sandhog, Certrix-EG, Aloris ...",neutral,0.01,0.0,0.99
LMT,Aerojet Rocketdyne Stockholders Approve Proposed Acquisition by Lockheed Martin,https://www.marketwatch.com/press-release/aerojet-rocketdyne-stockholders-approve-proposed-acquisition-by-lockheed-martin-2021-03-09,2021-03-10T01:43:00.0000000Z,"EL SEGUNDO, Calif., March 09, 2021 (GLOBE NEWSWIRE) -- Aerojet Rocketdyne Holdings, Inc. (NYSE: AJRD) today announced that, at a special meeting held on March 9, 2021, Aerojet Rocketdyne's stockholders approved the merger agreement providing for the proposed acquisition of Aerojet Rocketdyne by Lockheed Martin Corporation (NYSE: LMT).",neutral,0.01,0.01,0.98
LMT,Laredoans wary about end of mandates as pandemic continues,https://www.lmtonline.com/news/article/Laredoans-wary-about-end-of-mandates-as-pandemic-16015874.php,2021-03-10T15:20:00.0000000Z,"And Laredoans discussed their thoughts on the end of the mask mandate recently with LMT. “The pandemic is not close to over,” said Mari Lee Paez, who suffered from the virus in December. “There are many unvaccinated people, putting them very ...",negative,0.0,1.0,0.0
LMT,Aerojet Rocketdyne’s Shareholders OK $4.4B Deal With Lockheed,https://www.govconwire.com/2021/03/aerojet-rocketdynes-shareholders-approve-4-4b-deal-with-lockheed/,2021-03-10T11:19:00.0000000Z,Shareholders at Aerojet Rocketdyne Holdings (NYSE: AJRD) voted Tuesday to approve the company’s $4.4 billion sale to Lockheed Martin (NYSE: LMT) and both parties still expect to close the transaction in the second half of this year. Aerojet Rocketdyne ...,neutral,0.08,0.05,0.87
LMT,Rick Ambrose: Lockheed to Build Commercial Payload to Support Space Situational Awareness,https://www.govconwire.com/2021/03/rick-ambrose-lockheed-to-build-commercial-payload-to-support-space-situational-awareness/,2021-03-10T11:21:00.0000000Z,"Lockheed Martin’s (NYSE: LMT) space business has received a contract from an undisclosed commercial customer to build and deliver a payload meant to ensure space domain awareness, Rick Ambrose, executive vice president of Lockheed Martin Space and a 2021 Wash100 Award recipient,",positive,0.66,0.0,0.34
LMT,Cohasset Police Searching For Van Driver,https://959watd.com/blog/2021/03/cohasset-police-searching-for-van-driver/,2021-03-10T12:42:00.0000000Z,Cohasset Police are looking to identify a van driver who approached a teenage girl Tuesday afternoon. Police say the incident took place between 4:30 p.m. and 5:30 p.m. on the 400 to 500 block of Beechwood St.,negative,0.0,1.0,0.0
LMT,Idaho County leaders torch Simpson’s plan,https://lmtribune.com/northwest/idaho-county-leaders-torch-simpson-s-plan/article_2d2bf143-5f80-5c23-ba21-e441ff4180d5.html,2021-03-10T06:53:00.0000000Z,"Saying they are “completely mystified” by Congressman Mike Simpson’s proposal to breach the four lower Snake River dams, the Idaho County commissioners Tuesday sent a strongly worded letter",negative,0.01,0.83,0.16
LMT,State Sets Elementary and Middle School Reopening Dates,https://959watd.com/blog/2021/03/state-sets-elementary-and-middle-school-reopening-dates/,2021-03-10T12:48:00.0000000Z,"State sets elementary and middle school reopening dates. BOSTON (AP) — All public elementary schools in Massachusetts will be required to open for full-time, in-person learning by April 5, while middle schools will be required to do so on April 28 under a state plan.",neutral,0.01,0.02,0.97
LMT,"Embraer S.A. (NYSE:ERJ) Stock: Up 112.88% Since Low, This Stock Is Just Getting Warmed Up",https://stocksregister.com/2021/03/10/embraer-s-a-nyseerj-stock-up-112-88-since-low-this-stock-is-just-getting-warmed-up/,2021-03-10T12:30:00.0000000Z,"Embraer S.A. (NYSE:ERJ) price closed higher on Tuesday, Mar 09, jumping 0.95% above its previous close. Get the hottest stocks to trade every day before the market opens 100% free. Click here now. A look at the daily price movement shows that the last close reads $8.",positive,0.8,0.0,0.2
LMT,"Outage in Lewiston leaves more than 4,000 customers without power",https://lmtribune.com/outage-in-lewiston-leaves-more-than-4-000-customers-without-power/article_b94059ba-8142-11eb-afed-a7c9fab6bc2f.html,2021-03-10T01:47:00.0000000Z,"A power outage this afternoon in Lewiston has left more than 4,000 customers without power, according to Avista's website.",neutral,0.01,0.31,0.68
LMT,NYSE News Today – Aerojet Rocketdyne Stockholders Approve Proposed Acquisition by Lockheed Martin NYSE:AJRD,https://fintechzoom.com/fintech_news_nyse/nyse-news-today-aerojet-rocketdyne-stockholders-approve-proposed-acquisition-by-lockheed-martin-nyseajrd/,2021-03-10T01:03:00.0000000Z,"Aerojet Rocketdyne Holdings, Inc. (NYSE: AJRD) today announced that, at a special meeting held on March 9, 2021, Aerojet Rocketdyne’s stockholders approved the merger agreement providing for the proposed acquisition of Aerojet Rocketdyne by Lockheed Martin Corporation (NYSE: LMT).",neutral,0.02,0.01,0.97
LMT,US expands sanctions to family of Myanmar's coup leader,https://www.lmtonline.com/news/article/US-expands-sanctions-to-family-of-Myanmar-s-coup-16016246.php,2021-03-10T17:11:00.0000000Z,"The United States announced sanctions Wednesday on two family Myanmar’s commander in chief, beefing up U.S. financial penalties in response to the military’s five-week-old coup and its deadly ongoing crackdown on protesters.",negative,0.0,0.94,0.06
CNP,ClearSale Named as Finalist for the 2021 CNP Customer Choice Awards,https://finance.yahoo.com/news/clearsale-named-finalist-2021-cnp-141100633.html,2021-03-10T14:11:00.0000000Z,ClearSale’s fraud protection services have been nominated among the finalists for the CNP 2021 Customer Choice Awards.,negative,0.02,0.97,0.01
CNP,Ascendis Pharma A/S Reports Full Year 2020 Financial Results,https://finance.yahoo.com/news/ascendis-pharma-reports-full-2020-210100170.html,2021-03-10T21:05:00.0000000Z,"Preparations for potential launch of first Endocrinology Rare Disease product candidate, TransCon hGH (lonapegsomatropin), continues on track – – Oncology pipeline advancing into clinical trials beginning with TransCon TLR7/8 Agonist – – Conference call today at 4:30 p.",neutral,0.0,0.12,0.88
CNP,"Latest Stimulus Package Could Jolt U.S. Growth, Revive Inflation in 2021",https://www.wsj.com/articles/latest-stimulus-package-could-jolt-u-s-growth-revive-inflation-in-2021-11615372201,2021-03-10T18:06:00.0000000Z,The nearly $1.9 trillion relief package heading for House passage Wednesday is projected to help propel the U.S. economy to its fastest annual growth in nearly four decades—economists surveyed by WSJ now expect 5.,neutral,0.02,0.0,0.98
CNP,Biden Seeks Deal to Buy Additional 100 Million Doses of J&J Covid-19 Vaccine,https://www.wsj.com/articles/u-s-to-buy-additional-100-million-doses-of-johnson-johnson-s-covid-19-vaccine-by-year-end-11615391631,2021-03-10T21:40:00.0000000Z,Photo: Doug Mills/CNP via ZUMA (Video from 3/3/21) President Biden directed his administration to secure an additional 100 million doses of Johnson & Johnson ’s Covid-19 vaccine by the end of the year and said he planned to share any excess vaccine ...,negative,0.0,0.97,0.03
CNP,USDA Child Nutrition Responses #73-81,https://www.cde.ca.gov/ls/nu/usdacnresp7381summerext.asp,2021-03-10T21:23:00.0000000Z,"Food and Nutrition Service (FNS) released several policy memos. The policy memos announce Child Nutrition (CN) Responses which include seven waiver extensions of needed flexibilities for the 2021 summer operations for the Summer Food Service Program (SFSP),",neutral,0.04,0.01,0.95
CNP,"Fire Pump Market Size 2021 Trend and Opportunities, Market Share,Analysis, CAGR and Value Chain Study, Business Growth to 2027",https://www.marketwatch.com/press-release/fire-pump-market-size-2021-trend-and-opportunities-market-shareanalysis-cagr-and-value-chain-study-business-growth-to-2027-2021-03-10,2021-03-10T17:58:00.0000000Z,"The MarketWatch News Department was not involved in the creation of this content. Mar 10, 2021 (The Expresswire) -- In 2021 ,“ Fire Pump Market “ Size, Status and Market Insights, Forecast to 2027 A fire pump is a part of a fire sprinkler system's ...",negative,0.02,0.9,0.08
CNP,"Should This Keep CenterPoint Energy, Inc. (NYSE:CNP) Investors Up At Night?",https://stocksregister.com/2021/03/10/should-this-keep-centerpoint-energy-inc-nysecnp-investors-up-at-night/,2021-03-10T18:10:00.0000000Z,"CenterPoint Energy, Inc. (NYSE:CNP) price is hovering higher on Wednesday, Mar 10, jumping 1.58% above its previous close. A look at today’s price movement shows that the recent level at last check reads $20.",neutral,0.03,0.04,0.93
CNP,ClearSale a CNP Customer Choice Awards finalist,http://www.greensheet.com/newswire.php?newswire_id=53226,2021-03-10T16:34:00.0000000Z,"ClearSale Named as Finalist for the 2021 CNP Customer Choice Awards ClearSale’s fraud protection services among those nominated by independent card not present industry news source MIAMI, FL () -- ClearSale ( the global leader in managed e-commerce fraud protection and prevention,",negative,0.0,1.0,0.0
CNP,IDEA Public Schools offering free bundled meals to all children during Spring Break,https://elpasoheraldpost.com/idea-public-schools-offering-free-bundled-meals-to-all-children-during-spring-break/,2021-03-10T18:19:00.0000000Z,"IDEA Public Schools’ Child Nutrition Program (CNP) announced Wednesday that they will be serving bundled meals during spring break to any child in the community ages 2 to 18. School officials say the bundled meals will include breakfast, lunch ...",neutral,0.01,0.05,0.94
CNP,"Marengo County Board of Education discusses Summer Learning Program, assessment reviews",https://www.demopolistimes.com/2021/03/10/marengo-county-board-of-education-discusses-summer-learning-program-assessment-reviews/,2021-03-10T21:15:00.0000000Z,"During the most recent Marengo County Board of Education meeting on Feb.  24, 2021, the board discussed plans for summer school for failing students. Instructional Leader Cathy Seale and Technology Coordinator Kate Huggins also provided the board with updates from the Marengo County school system.",negative,0.0,0.97,0.03
CNP,A Sneak Peak From Visa Shows U.S. Debit Volume Growth Continues As Credit Volume Dips,https://www.digitaltransactions.net/a-sneak-peak-from-visa-shows-u-s-debit-volume-growth-continues-as-credit-volume-dips/,2021-03-10T16:33:00.0000000Z,"Regarding the card present and CNP breakdown, “The spend-by-merchant category saw similar trends, though fuel and travel-related spending were exceptions as both saw improvement of more than 500 [basis points],” the note says. “U.S. payment volumes ...",negative,0.29,0.61,0.1
CNP,Rhino census scheduled from March 22,https://www.eadarsha.com/eng/rhino-census-scheduled-from-march-22,2021-03-10T02:34:00.0000000Z,The rhino census which was suspended due to the coronavirus crisis last year will be taking place from March 22 this year. Four parks in the country have the presence of rhinos. The census is taking p,negative,0.0,1.0,0.0
CNP,Ascendis Pharma A/S (ASND) Set to Announce Earnings on Wednesday,https://theenterpriseleader.com/2021/03/10/ascendis-pharma-a-s-asnd-set-to-announce-earnings-on-wednesday.html,2021-03-10T06:10:00.0000000Z,"Ascendis Pharma A/S (NASDAQ:ASND) is set to release its earnings data after the market closes on Wednesday, March 10th. Analysts expect Ascendis Pharma A/S to post earnings of ($1.84) per share for the quarter.",neutral,0.03,0.08,0.89
CNP,Industrial Metering Pumps market forecast unveils appealing opportunities over 2021-2026,https://www.groundalerts.com/industrial-metering-pumps-market-forecast-unveils-appealing-opportunities-over-2021-2026,2021-03-10T11:32:00.0000000Z,Manufacturer base of the industry: POMPE CUCCHI S.R.L. Acromet Albin Pump AB Baoding Longer Precision Pump BLUE-WHITE Industries Bredel CNP Depamu Diener Precision Pumps Doseuro DUE CI INOX Etatron D.S. FIMARS Fluideco Fluimac Grundfos IDEX COR Iwaki LEWA ...,neutral,0.11,0.01,0.88
MDLZ,Mondelez's (MDLZ) Gourmet Food Buyout to Aid Snacks Platform,https://www.nasdaq.com/articles/mondelezs-mdlz-gourmet-food-buyout-to-aid-snacks-platform-2021-03-10,2021-03-10T15:15:00.0000000Z,"Perfect Snacks offers original refrigerated protein bars as well as organic, non-GMO, nut-butter-based protein bars and bites. Further, some notable buyouts of the company include acquisition of Tate’s Bake Shop (June 2018),",neutral,0.22,0.04,0.74
MDLZ,"NBA, Mondelez Reach Multiyear Marketing, Licensing Partnership That Includes Select Team Logos On Oreo Cookies",https://www.forbes.com/sites/shlomosprung/2021/03/10/nba-mondelez-reach-multiyear-marketing-licensing-partnership-that-includes-select-team-logos-on-oreo-cookies/,2021-03-10T11:01:00.0000000Z,"As part of a four-year marketing and licensing partnership between the NBA and Mondelez International, limited edition Oreo cookies featuring the logos of six dynastic NBA franchises will roll out on store shelves starting March 29.",neutral,0.0,0.0,1.0
