Country,Product_Category,Product,Channel,Gender,Sessions,Device_Category,Sources,Conversations,Page,Visits,Unique_Visitors,Browser,Sentiment,Duration_min,Region,Customer_Segment,Daily_Users,Conversion_Rate,Return_Visitors,Tweets,Retweets,Hashtags,Campaign_Name
Brazil,Brake Pad,Low Metallic NAO 33XST,Online,Male,602,Tablet,Bing,Blogs,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,949,35,RubberToTheRoad,Hit the Track
Brazil,Helmet,Air Flow Shark,Online,Male,792,Desktop,Facebook,Facebook,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,622,40,AlloyWheel,Racer Club
Brazil,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 10.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Other,1276,Tablet,Facebook,Blogs,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,1772,33,BinoTheDino,Hit the Track
Brazil,Hat,Fedora,Online,Fem; Male,1294,Tablet,Facebook,Forum,Products,500,148,Chrome,Neutral,6,North & Central America,Boomer; GenX; GenY; GenZ,349,27,116,1345,39,Race,Get Sporty
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Male,938,Tablet,Google,Blogs,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,918,40,HulkHelmet,Racer Club
Brazil,Helmet,Supersonic Vent XT,Online,Fem; Male,1267,Tablet,Yahoo,Twitter,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,1876,73,StoneAge,Racer Club
Brazil,Sunglasses,Sportax RADR,Online,Female,836,Tablet,Direct,Forum,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,975,32,NeedForSpeed,Racer Club
Brazil,Brake Pad,Ceramic NTC,Online,Male,752,Desktop,Facebook,Facebook,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,899,45,FavoritePassTime,Hit the Track
Brazil,Spoiler,Lighted?Spoiler,Online,Other,747,Mobile,Bing,Blogs,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,1543,49,AlloyWheel,Hit the Track
Brazil,Alloy Wheel,RIM GAUGE FLANGE WEAR INDICATOR,Online,Fem; Male,1275,Mobile,Direct,Twitter,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,875,26,NeedForSpeed,Get Sporty
Brazil,Sunglasses,Shark NXT Field Track,Online,Female,650,Mobile,Facebook,Forum,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,721,23,BoringBeige,Racer Club
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Female,867,Desktop,Facebook,Facebook,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,1819,33,OffRoad,Wheels That Matter
Brazil,Helmet,Warrior Hulk,Online,Fem; Male,1250,Desktop,Bing,Forum,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1828,90,Anytime,Hit the Track
Brazil,Spoiler,Front?Spoiler,Online,Female,633,Mobile,Google,Twitter,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,1573,39,SportsCar,Get Sporty
Brazil,Brake Pad,Ceramic NTC,Online,Male,1265,Desktop,Google,Facebook,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,677,96,NeedForSpeed,Hit the Track
Brazil,Spoiler,Roof?Spoiler,Online,Fem; Male,1266,Mobile,Others,Forum,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,1532,28,Premium,Beyond Wheels
Brazil,Brake Pad,NAO 31XST,Online,Male,982,Mobile,Direct,Forum,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,1820,47,UltraLux,Racer Club
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Other,506,Mobile,Others,Facebook,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,866,20,Racing,Wheels That Matter
Brazil,Binoculars,Sportax 9x25,Online,Female,822,Mobile,Direct,Facebook,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,1541,26,StoneAge,Get Sporty
Brazil,Helmet,Cruiser WRX,Online,Fem; Male,1308,Mobile,Others,Blogs,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,1662,39,Formula1,Hit the Track
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Fem; Male,1306,Tablet,Facebook,Forum,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,630,33,NeedForSpeed,Beyond Wheels
Brazil,Sunglasses,NovaVision Track,Online,Female,660,Mobile,Direct,Blogs,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,512,34,EmeraldBeauty,Racer Club
Brazil,Brake Pad,NAO 31XST,Online,Fem; Male,632,Mobile,Yahoo,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1435,26,StoneAge,Hit the Track
